restaurant_id,restaurant_type,restaurant_name,restaurant_address,coordinates_lat,coordinates_long,restaurant_rating,restaurant_reviews,restaurant_zip
cGSLzPA_SCWrN3cyT86Nhw,Chinese,Dun Huang - Upper West,'1268 Amsterdam Ave',40.81106,-73.95818,3.5,64,10027
dTZ-q8CwEDo9iVKM0tydnQ,Chinese,Great Sichuan,'363 3rd Ave',40.74082,-73.98127,3.0,183,10016
HDoJIH-qW9FqJ5WB-bKTqA,Chinese,MIGHTY Bowl,'1109 Lexington Ave',40.7738,-73.95945,4.5,84,10075
EFihj7vsRRXiF5la-UURyw,Chinese,Hop Kee,'21 Mott St',40.714458,-73.998889,3.5,778,10013
inp9N7bo9zqQSa8h8UBhqg,Chinese,Empire Szechuan,'193 Columbus Ave',40.775683,-73.980178,2.5,220,10023
mOP2_wjgUMqELKDL1Y-U-A,Chinese,Sammy's Noodle Shop & Grill,'453 Ave Of The Americas',40.73516,-73.99875,3.5,441,10011
01m-oqxaCifh0s0eU03bBg,Chinese,Asia Express,'493 2nd Ave',40.74094,-73.97891,3.0,61,10016
EZo6MdrZ_EH_MzUl93xkyA,Chinese,Junzi Kitchen,'170 Bleecker St',40.72878,-74.00061,4.5,154,10012
oJjMYhA6z1_BVaQpSdyl8g,Chinese,Golden Forest,'353 Grand St',40.7167,-73.98945,4.0,153,10002
OfqANzeWRlZrdHQuG7pI0w,Chinese,China Chalet,'47 Broadway',40.7065032987417,-74.012940146627,3.0,172,10006
0GftSP2dRwEzujkv2VKIgA,Chinese,Wok Wok,'11 Mott St',40.71406,-73.99883,4.0,868,10013
MYPes7EWP5aLiVG1Z_9eFQ,Chinese,Jing Fong,'380 Amsterdam Ave',40.7827096147799,-73.9789128775797,3.0,184,10024
L6fT2SWSRlwBEc3jWqV2Ig,Chinese,Jef Chinese,'919 2nd Ave',40.7542031,-73.9694108,3.0,21,10017
ziwipi8JK_ik4mLaw1fTGw,Chinese,Kam-Wei Kitchen,'630 10th Ave',40.76128,-73.99392,3.5,36,10036
tA_AoGEL_oGllbU2j77Shw,Chinese,Tiny Shanghai,'122 Mulberry St',40.71781,-73.99795,4.5,220,10013
jWuUibgnTGsJibOrr6UUSw,Chinese,Haidilao Hotpot,'138-23 39th Ave',40.7612633,-73.8280301,4.5,314,11354
Qsc2DrX3IR-uGfwnUlOzcA,Chinese,Lotus Express,'4840 Broadway',40.86627,-73.9246,4.0,54,10034
KBZQN540Xz6LbXLRVOMc0w,Chinese,Hunan Delight,'1467 York Ave',40.770678,-73.951296,3.5,176,10075
bpeeh-kkay0ZE7mGXsCVKQ,Chinese,Ahana,'1154 1st Ave',40.7622458,-73.9598571,4.0,138,10065
bT4CDzyhV-frXV6ijvXnvw,Chinese,Super Taste,'26 Eldridge St',40.71513,-73.99341,4.0,535,10002
XaEFFUabnbH8ZF7ccmSAlQ,Chinese,South Of The Clouds,'16 W 8th St',40.73264,-73.99752,4.0,172,10011
3NYQQckItp9l7GDzALw79w,Chinese,Lin's Gourmet,'1097 2nd Ave',40.759891,-73.965187,3.5,60,10022
5RjZCsXuWPclyrDsnsXw7w,Chinese,Xi'an Famous Foods,'38 E 23rd St',40.74033,-73.98744,4.0,182,10010
XixegGx6pdU_H0MWWqN1_w,Chinese,GAI Chicken & Rice,'158 E 45th St',40.7526876,-73.9734071,4.0,61,10017
CgYWuNH0UHd5vp2vGgKflw,Chinese,wagamama - murray hill,'605 3rd Ave',40.74909,-73.9754,4.0,181,10158
D-PPbfPcCNyKs7w0J4tMvQ,Chinese,East Palace,'819 2nd Ave',40.7510528564453,-73.9716644287109,3.0,83,10017
GJZnf3B-ADjlCV1NXsHvGQ,Chinese,Tang's Garden,'1328 3rd Ave',40.7722574,-73.9589547,3.0,94,10021
5tWpAFpF618KJxBhHJzF7g,Chinese,E Noodle 粥麵館 - Chinatown,'5 Catherine St',40.71379,-73.99731,4.0,76,10038
6OWMji5GiqRlRPZSb1lJ4A,Chinese,Fay Da Bakery,'321 W 6th Ave',40.73115,-74.00176,4.0,219,10012
RkcQl4uEJWblWf4xX8ssqQ,Chinese,Wa Jeal Sichuan Chili House,'1588 2nd Ave',40.77536,-73.95317,3.5,388,10028
8xDbEfYXuPwi-94LLcb22A,Chinese,Tomorrow,'200 Pearl St',40.707425,-74.004785,4.0,95,10038
LpVbI-E9C-CSp7WhU5h2Iw,Chinese,Fishmarket Restaurant,'111 South St',40.70717,-74.00192,4.5,532,10038
_Ge2eC89Z-jlaDDWglfT8g,Chinese,Pa Pa Thai Cuisine,'1069 1st Ave',40.7593778206059,-73.9624154842934,4.5,185,10022
ybQV8joopvU1_gG2RwLRog,Chinese,Wok City,'153 Amsterdam Ave',40.7752417820046,-73.983876645396,3.0,79,10023
2lJwfmyRKO8zFz5Xuiw11w,Chinese,The Cottage,'360 Amsterdam Ave',40.7820668155281,-73.9793799398146,3.0,321,10024
3kq1_dUIPrA6BFTuX-M6mw,Chinese,Jianbing Company,'600 11th Ave',40.76234,-73.99695,3.5,43,10036
LDScBEu3splSQlhGBEH2hg,Chinese,Bao by Kaya,'570 Lexington Ave',40.7569200941962,-73.9723208919168,4.0,154,10022
bDsXyYwzk4I9_7l51D_gaA,Chinese,Cafe Evergreen,'1367 1st Ave',40.76891,-73.9556,3.5,166,10021
Dqp5Itsj9dN0Ewz8Gm853g,Chinese,Philippe Downtown,'355 W 16th St',40.74213,-74.0038,4.0,52,10011
ItZ8CzZAGXGjB8_9HxDIXg,Chinese,Grand Sichuan Eastern,'172 8th Ave',40.74256,-74.00026,3.0,116,10011
vPbJRg5umcRMELTDsJik_A,Chinese,Hong Kong Chinese Restaurant,'174 Lexington Ave',40.7444,-73.98146,3.0,35,10016
NN3mOWF5e_pnR1ArqM2bHQ,Chinese,OBAO,'647 9th Ave',40.7606544,-73.991332,4.0,2341,10036
bGOZTD9O00OkVA1Pkt3OuQ,Chinese,A A Jing,'689 9th Ave',40.762,-73.99041,3.5,285,10036
OpXv1wV4PvTlzzBEEPSItg,Chinese,Carrot Indo Chinese,'789 Newark Ave',40.7353,-74.06465,5.0,3,07306
YigPOZxASGQX1IniEyCp8g,Chinese,La Dinastia,'145 W 72nd St',40.77833,-73.98022,3.5,158,10023
7vFjXvrKINtU3OV4TPqsJQ,Chinese,Teng Dragon,'1516 Amsterdam Ave',40.8188500278556,-73.9525201544166,5.0,1,10031
wdGMVLUzocmnl2tST0lheg,Chinese,YunShang Rice Noodle House,'53 Bayard St',40.71525,-73.99765,4.0,144,10013
Q1TpfbuPwKPFrNFyu-u2_g,Chinese,Han Dynasty,'1 Dekalb Ave',40.6911319610036,-73.9825977757573,4.0,232,11201
U74_3F7r3tMhd6dmTmDBxQ,Chinese,Macao trading,'311 Church St',40.719623,-74.003904,4.0,725,10013
d_TC6Om2EBTzHVm_lCgNtg,Chinese,Great NY Noodle Town,'28 Bowery',40.7150363828814,-73.9971172437072,3.5,1259,10013
qu3niqEXOUdNxCCXnSPBYg,Chinese,Xi'an Famous Foods,'313 6th Ave',40.730996,-74.0018838,4.0,76,10014
jIbFA311ECY4Fv4L0JikdQ,Chinese,Just Pho,'252 W 31st St',40.74989,-73.99425,4.5,73,10001
agCuWjaUJ8xBO_PDDQRiGw,Chinese,S Wan Cafe 洋紫荆,'85 Eldridge St Lower E',40.71725,-73.99254,4.5,120,10002
TU_BU9HLflYI2xlyqVQdRA,Chinese,TAO Uptown,'42 E 58th St',40.76269,-73.97147,3.5,2505,10022
3W6S2wraTAj5y4Cd8eQvvw,Chinese,8 Dragon & Phoenix Restaurant,'22-17 31st St',40.7754678279161,-73.911422342062,4.0,145,11105
IQ91FltwJmIPhS6fKKf2pw,Chinese,China 1 Kitchen,'609 Main St',40.7632023290684,-73.9490040654764,2.5,55,10044
JjzCmRn3q8JrlwHx8nFhAA,Chinese,Tang Hotpot,'135 Bowery',40.71866,-73.99435,4.0,199,10002
cJgOTr_PbcGE53-n8B-g1Q,Chinese,Joe's Steam Rice Roll,'36 St Marks Pl',40.72863,-73.98805,4.0,50,10003
YvMLbSK_tWmaOjYGwOUd5Q,Chinese,Xi’an Famous Foods,'8 Liberty Pl',40.709193,-74.009347,4.0,85,10038
pb_cHcy8D8UC-jQ-Q524ug,Chinese,Som Bo,'143 8th Ave',40.74192,-74.00136,4.0,189,10011
7DnZWIn1Dcsvq-_pIXXFZQ,Chinese,Hortus NYC,'271 5th Ave',40.74545,-73.98652,4.5,130,10016
SyvC0s3y0ZrtnLbwnvw7tw,Chinese,Tim Ho Wan,'85 4th Ave',40.73168,-73.99007,3.5,1592,10003
eQKYZWnBjPUjINAnFmrmbA,Chinese,P.F. Chang's,'10 Port Imperial Blvd',40.7802677928232,-74.0095958081818,3.0,430,07093
rkeH5HJIuX7ZcOaYNum9xA,Chinese,Wu's Wonton King,'165 E Broadway',40.7139415501646,-73.9899386554248,3.5,229,10002
X3T2rK-GrEgVUai-MeXAzg,Chinese,Thongyib Thai Cart,'405 Park Ave',40.7598555582005,-73.9723258723791,4.5,19,10022
l7G5tDA96xbA_bx1ZgkOeg,Chinese,ICHIRAN Midtown,'132 W 31st St',40.74839,-73.99062,4.0,624,10001
fa5a7jksUak7yleWLWMigg,Chinese,Joe’s Steam Rice Roll,'261 Canal St',40.7190194496717,-74.0008207038045,4.0,181,10013
lpLd3AFaMOV7LfPtvUiq8A,Chinese,Mission Chinese,'171 E Broadway',40.71386,-73.98966,3.0,737,10002
aije_BqBVVl-6T13QsnRqQ,Chinese,August Gatherings,'266 Canal St',40.7186556,-74.0011004,3.5,229,10013
hWkbadE0u-Eiqg9SAm176Q,Chinese,Our Place China Chalet,'242 E 79th St',40.7733383,-73.9558029,3.0,61,10075
tguMh2GgOcU9fu6WN3dqpw,Chinese,The Original Buddha Bodai 佛菩提 Kosher Vegetarian Restaurant,'5 Mott St',40.7138543,-73.9989484,4.0,945,10013
V9cBgn2RFLurwg6lwuLH7w,Chinese,The Wei,'30 Dekalb Ave',40.68983,-73.98171,4.0,218,11201
rL5F8YnQq9SY0hyece4W2w,Chinese,Mr Bing,'230 Park Ave',40.7543376550143,-73.976532557234,3.0,187,10021
BtVnZmPY51ZWGY63-mzJ7A,Chinese,ON,'110 Madison Ave',40.74502,-73.98513,4.5,75,10016
PGeL1b4xNJggpZsHEGoxjg,Chinese,Mr Chow,'121 Hudson St',40.7201045,-74.0087721,3.0,379,10013
zYoL-o9YJpGTwJ-Gmj8AFA,Chinese,Jue Lan Club,'49 W 20th St',40.7409694,-73.9934031,3.0,347,10011
h4co9O0SLuvhTtr_Cs9IIQ,Chinese,New Kam Lai,'890 Amsterdam Ave',40.7989112,-73.967015,4.0,28,10025
DdoubmNfPNRi9xNmcQ64ug,Chinese,Tsurutontan Udon Noodle Brasserie - Midtown,'64 W 48th St',40.75831,-73.98079,4.0,351,10036
hDT_KAXQgHpchcwG5_gv0Q,Chinese,Wu & Nussbaum,'2897 Broadway',40.8061199195632,-73.9657058939338,3.5,19,10025
GCcJqfBm3Fq-ccYwit6xcw,Chinese,Asian Taste,'199 E 3rd St',40.7228795731505,-73.9829911834261,4.5,10,10009
AeLz0uoZH3hxmkcXlwUIGg,Chinese,Yip's,'18 Beaver St',40.70482,-74.01238,3.5,105,10004
4WyXnioHqTIcaFFN_TS1Vw,Chinese,Ling Long Xuan Restaurant,'586 Newark Ave',40.73237,-74.0569,4.0,72,07306
LYp3izplqg0x-h9CBlb-MQ,Chinese,China Gourmet,'877 8th Ave',40.76381,-73.98524,2.5,211,10019
T-EvW9maBebxjs4WPZNpNg,Chinese,Yaso Noodle Bar,'289 Mercer St',40.730208,-73.994044,4.0,17,10003
-OixbLnFLCzQclxCSbUQ8w,Chinese,Up Thai,'1411 2nd Ave',40.7698275926665,-73.9576330868512,4.5,2117,10021
xOL2SC34gdhKHSbyaDz9BA,Chinese,Pearls,'796 Amsterdam Ave',40.7958833,-73.9692167,3.0,150,10025
gQ6DNeLNWQV-zwWyuFeBpg,Chinese,No.1 Chinese Restaurant,'10 S William St',40.7046671846472,-74.0105490435282,3.0,151,10004
U5dCWjAxrvLLMH1ErpGfvw,Chinese,A-jiao,'1817 2nd Ave',40.783159,-73.948244,3.5,117,10128
CesS-E8Q3ztX6VnkXO6wBg,Chinese,Chinese Tuxedo,'5 Doyers St',40.71433,-73.99804,3.5,244,10013
BbODF2tZuw4xW_RFwMzwRg,Chinese,Jiangnan Chinese Cuisine,'103 Washington St',40.70838,-74.01408,3.5,50,10006
lKxmH-hQ6ezKbq4URKrd-Q,Chinese,May Wah Fast Food,'190 Hester St',40.71825,-73.99842,4.0,324,10013
L37A2JWXfwR_PgKColA8xA,Chinese,Big Wong,'67 Mott St',40.71624,-73.99842,3.5,1384,10013
cDHOpwHBY32eUNfanjj7Lg,Chinese,Lucky Lee's,'67 University Pl',40.73292,-73.99347,3.0,67,10003
bSi2f2TaOr4RVTI5eFt0wQ,Chinese,Taste Of North China,'75 Montgomery St',40.7167868,-74.0377625661521,3.0,206,07302
wxUTM-FkpCvnoTGJfSXkWg,Chinese,China King,'285 3rd Ave',40.738249,-73.983329,3.0,39,10010
iXiscwXT1CVu1lZZkYuOKA,Chinese,Foody's Dumpling,'578 9th Ave',40.75811,-73.99247,4.0,97,10036
_XLLSXPIjgoZQtwU3RCcQA,Chinese,Hunan Delight,'752 Union St',40.6755282563532,-73.9780712127686,4.0,286,11215
Dj0jblwuWTftL1D7_Kun6Q,Chinese,Noodles 28,'417 3rd Ave',40.74261,-73.97997,3.0,200,10016
kyJ0CtJ2Lrid_YdZWobf7w,Chinese,La Caridad 78,'2197 Broadway',40.7832592,-73.9807337,3.5,238,10024
d96eV2MmIFi4zNNOxBdIZQ,Chinese,The Dumpling Shop,'124 2nd Ave',40.7281980640218,-73.9877445929247,4.5,108,10003
vSkCDRWX6VvP4PJHHFgoDw,Chinese,New King Wok Restaurant,'2025 7th Ave',40.8064728,-73.9498444,4.0,16,10027
-Q7D9350ODkZSz21td56gw,Chinese,sai gon dep,'719 2nd Ave',40.74773,-73.97396,4.0,84,10016
U2x299aFPwXRYXlMxyO4tw,Chinese,New Golden Dragon Restaurant,'398 W 145th St',40.8242006,-73.9455163,4.0,28,10031
kYJbGSjyXocbRrgMV-zExg,Chinese,Six Happiness,'1413 2nd Ave',40.7700042724609,-73.9578247070312,3.0,118,10021
v5YA6gFdj1jwTpz0Kjpjqw,Chinese,Krua,'1764 1AVE',40.7805086964,-73.9466991223,4.5,18,10128
Jn7Wtek5_R12TKp2VUJuhw,Chinese,Shorty Tang Noodle Shop,'98 8th Ave',40.740237,-74.00191,3.5,185,10011
55jx0bYJ-odyqKKSrDXtPA,Chinese,MIGHTY Bowl,'817 2nd Ave',40.75101,-73.9717,4.0,131,10017
OX2B4KARPKNTxC39wpcqDA,Chinese,A & C Kitchen,'136 Avenue C',40.72501,-73.978,3.5,33,10009
2rSmA4IK51QAQj60YGvjnw,Chinese,New Asian Cuisine,'44-20 48th Ave',40.7393524,-73.9210213,4.0,24,11377
RoqLH-4rDugHlduthnZggg,Chinese,Flame,'381 3rd Ave',40.74152,-73.98097,4.0,116,10016
Jn_p5WaprUY3Ql_539gsWw,Chinese,M&J Asian Cuisine,'600 E 14th St',40.7292851717997,-73.9780369922164,4.0,39,10009
LztkKM-lvRraBbS9TVXzcg,Chinese,Yiwanmen,'150 Mott St',40.7193132739237,-73.9962630421457,4.0,128,10013
e-6UcplEErq2Hj14-eiM6Q,Chinese,China King,'1759 Lexington Ave',40.794303,-73.944572,3.5,30,10029
vODvsWDPppO5-AoKpjcQ8w,Chinese,Fu Xing,'273 W 38th St',40.7546132717404,-73.9911292120814,3.0,1,10018
9j5r0NlYKRkBTVvnAcUcwg,Chinese,China Taste,'1570 A 2nd Ave',40.7749559083727,-73.9537757635117,3.0,65,10028
H87c1gVVCKneyI0LxaDFxQ,Chinese,Corgi Jianbing,'4405 Hunter St',40.7474918,-73.9433018,5.0,7,11101
kNOr6_g6QfBHdhf89j3g5w,Chinese,Taiwan Pork Chop House,'3 Doyers St',40.71424,-73.99799,4.0,422,10013
w0pDi_iMZd5MqYQ7t5q1dQ,Chinese,Christopher's Golden Woks,'159 Christopher St',40.73284,-74.00836,3.5,51,10014
bacGm8cL-vUPHdR18_M7bw,Chinese,Charley Mom Restaurant,'1580 York Ave',40.7740287780762,-73.9481582641602,3.5,83,10028
hdiQrGDT8enOzpxaipBzNA,Chinese,Mee Noodle Shop & Grill,'223 1st Ave',40.730968,-73.983215,3.0,119,10003
yj9vVa08ABH6BBOLHMfJag,Chinese,Bund On Broadway,'25-08 Broadway',40.7631578922095,-73.9282292,3.5,118,11106
aPThNhqjq5rfN9c8ykcarA,Chinese,Mian Kitchen,'1065 Ave Of The Americas',40.7533652220521,-73.9840016206238,3.5,16,10018
GzY2EjCmGNgvRd7IE20fTA,Chinese,Wei West,'235 Murray St',40.7149792560543,-74.0148960394593,3.0,205,10282
L2ZW-MdvRJ3gM2RIq8STbA,Chinese,Thai72,'128 W 72nd St',40.77763,-73.98003,4.0,216,10023
hyd08lsVkYzCfbbCuzla5Q,Chinese,Golden House,'6305 Park Ave',40.78862,-74.00681,4.5,6,07093
0d9H27ztGyGHMENp2afAqA,Chinese,Xi'an Famous Foods,'26-19 Jackson Ave',40.7475637,-73.9417967,4.0,62,11101
4--r7DCu5l9UEIjs4OwKSQ,Chinese,Gem Bing Shop,'9 Saint Marks Pl',40.72946,-73.9891,4.0,43,10003
RTFIMX31BPeZzx7kJJ1SCA,Chinese,RedFarm,'529 Hudson St',40.7342,-74.00652,3.5,650,10014
5sG_S51rleFhCKLgQpXc_g,Chinese,New Sunny East 88,'1680 1st Ave',40.777902,-73.94825,3.5,63,10128
-4pRolL6EQddbv4iHrIZwQ,Chinese,Panda Express,'1277 1st Ave',40.7658172332478,-73.9577729254961,3.5,90,10021
MhceeLrM2_3mcKw5EGLY6A,Chinese,Pure Thai Cookhouse,'766 9th Ave',40.764291,-73.988159,4.0,2453,10019
UiBQ8Uyu4wfOtEM1Rr8ycA,Chinese,Shanghai Asian Cuisine,'14A Elizabeth St',40.7159077,-73.997383,4.0,470,10013
U0SmczzYhahOeRxftjBPSg,Chinese,Chef 28,'29 E 28th St',40.74393,-73.98493,3.5,160,10016
bgnM6uy66zupYzb4QdL3vA,Chinese,108 Food Dried Hot Pot,'2794 Broadway',40.80271,-73.96738,3.5,129,10025
K0qsGnFv-edPDqVBdLCocQ,Chinese,China Garden,'39-20 47th Ave',40.74166,-73.92577,4.0,63,11104
ru9KtvY8f_b2SKrKwtS3CA,Chinese,Lo-Fatt-Chow,'720 Monroe St C-103',40.7474615723213,-74.0378006521148,4.0,101,07030
VpInBiE272MaN1Hi0DA-Zw,Chinese,Sachi Asian Bistro,'713 2nd Ave',40.7478,-73.97406,4.0,198,10016
3OT1deSiIYhrcXWJ1sD3wA,Chinese,Shui Mei Cafe,'67 E Broadway',40.7135318,-73.9948386,4.5,40,10002
kWJF8L1u5jdlkLBItUu16w,Chinese,Bo Ky Restaurant,'80 Bayard St',40.71579,-73.99867,3.5,713,10013
ZdLS7gD1ulmCPkqNc9_S3A,Chinese,Keming Restaurant,'1006 Washington St',40.74893,-74.02772,3.5,130,07030
jjJc_CrkB2HodEinB6cWww,Chinese,LoveMama,'174 2nd Ave',40.7303859,-73.9860613,4.5,4548,10003
Dr_eezrA2Cc_azMYnwhRkA,Chinese,Sup Crab,'97 Bowery',40.71733,-73.99502,4.0,131,10002
3fBiB3slTfBpmf39vD7sJw,Chinese,Jade Garden,'4028 Broadway',40.8418951405518,-73.9389026440374,4.0,79,10032
bAPDGHHaLZs-XEFk7ZXGVA,Chinese,Spice Saigon,'1237 1st Ave',40.7645621771246,-73.9585727685255,3.5,187,10065
omOPvWNdukvWOC0peXPyng,Chinese,Fairview Chinese Restaurant,'363 Fairview Ave',40.81084,-74.00097,4.0,125,07022
VoAuIReq_cPUrFwxbWqG_Q,Chinese,SalaThai Restaurant,'307 Amsterdam Ave',40.7801199,-73.98032,4.5,263,10023
akWRnF0VFJLJD4uOnGWB-g,Chinese,Po Wong Restaurant,'617 Summit Ave',40.758224,-74.044303,4.0,23,07087
KUEwlsurqKAl6JcAxzVAvA,Chinese,Mr Bing,'180 Maiden Ln',40.754464,-73.976746,5.0,2,10038
WM2tNgae2GSiUu-UPdbk6w,Chinese,Eat Thai,'654 9th Ave',40.76072,-73.99075,4.5,15,10036
KavW0SjAiElP2ajaexNQDQ,Chinese,WK Restaurant,'69 Bayard St',40.7155,-73.99836,4.0,70,10013
nrPfcOC4mGnEL-9CpoGhMg,Chinese,Ming's Caffe,'28 Canal St',40.714321,-73.990509,4.0,106,10002
MzA6gitJKqfW4VrdS7AiQw,Chinese,PACIFIC MOON,'59-02 Broadway',40.75119,-73.90269,4.5,67,11377
5u4T6-Z-KhHrRZ9g54pugQ,Chinese,Carol's Bun,'139 E Broadway',40.7138317002555,-73.9914554524045,4.0,27,10002
4OGtGzKP6fvRu7MfQMRSEQ,Chinese,Hong Kong,'1703 Lexington Ave',40.7926783064322,-73.9457814748688,3.5,14,10029
fWX7sIzv_WTgZXdSwxYBPg,Chinese,Yong Kang Street,'888 6th Ave',40.74822,-73.98874,4.5,39,10001
YCen62jqSWhPOAorQjSZdQ,Chinese,MoonHouse,'1810 3rd Ave',40.788337,-73.947502,3.5,94,10029
hNFe8WhCibrqT4sFcZmAgw,Chinese,Kong Sihk Tong 港食堂,'65 Bayard St',40.71542,-73.99813,4.0,169,10013
zyG1GIU3KnIZ3bOVGgJXlA,Chinese,Uncle Luoyang,'928 Amsterdam Ave',40.80023,-73.96626,3.5,116,10025
KUW8hx5kinOT_XJj3ttCDQ,Chinese,Go Noodle Nine Moon,'1069 1st Ave',40.75932,-73.96254,3.0,52,10022
_0MvItPbaQ3A-pP3GWHI1Q,Chinese,Great China Restaurant,'1461 Amsterdam Ave',40.81696,-73.95344,5.0,3,10027
jXL7zCeuhZnQVei5rfq7qw,Chinese,The Braised Shop,'241 E 10th St',40.7289533,-73.9845,4.0,81,10003
FH978pIP1TLRuPAH-MbWIQ,Chinese,Jing Fong Restaurant,'20 Elizabeth St',40.7159552385198,-73.9971831076206,3.5,2266,10013
NebgteFykeM1gwiVgPcCHw,Chinese,The Handpulled Noodle,'3600 Broadway',40.828384,-73.948674,4.0,664,10031
B3i4zs5wquFu1UZyzYJ-bQ,Chinese,BaoHaus,'238 E 14th St',40.7324690923782,-73.9857136011124,3.5,1918,10003
YIwYw_A_LRwK66HBTzogYQ,Chinese,Xing's Chef,'46-20 Ditmars Blvd',40.7701092079077,-73.9021204913637,4.0,78,11105
rGuXwUtNoDp0_GmspjYwcA,Chinese,Petite Soo Chow,'607 Gorge Rd',40.8245099,-73.98781,3.5,518,07010
SaZZ363k55_E61DgDJX6BA,Chinese,Terry and Yaki,'215 E 68th St',40.7673294649148,-73.9630373941956,5.0,5,10065
wpJGWi1LQsCd7Leq3Y4RqQ,Chinese,Chef Tan Newport 蜀湘门第,'558 Washington Blvd',40.7283333339534,-74.0344276659991,3.5,122,07310
QBhHq4eN7rtFzmDUciVL-Q,Chinese,King Wok,'222 Varick St',40.72904,-74.0050399,3.5,127,10014
rtucksGJ2MebjJ0PqjIPaw,Chinese,Chinese Fast Wok - Eat In & Take Out,'230 7th Ave',40.744525,-73.995704,2.5,64,10011
3gqKLANaXNsHZnPDjKrcTg,Chinese,Win Son,'159 Graham Ave',40.70747,-73.94339,4.5,412,11206
fgGRIM0b9JGIoNOAnHzROQ,Chinese,Yuqi's Cuisine,'813 9th Ave',40.7659,-73.98741,4.0,76,10019
gxEYxWqKVhs8xBw9Lvd7hA,Chinese,East Garden Chinese Restaurant,'1685 1st Ave',40.77793,-73.94902,3.5,53,10128
RCzBcrOgc2ZWzXmkdmb6QA,Chinese,Taste of China,'101 48th St',40.7789153727524,-74.0161604825466,3.5,23,07087
dhR4FMfoN0-MT5JOs7B-5g,Chinese,Rice Noodle Cart,'153 Centre St',40.71792,-74.00021,4.5,63,10013
pmJqb7-EckluXUk6Rtml6A,Chinese,Hunan Park,'721 Columbus Ave',40.79221,-73.96774,3.0,86,10025
QDApjjZAPxFvvbll86NMTA,Chinese,Hak Box,'88 E Broadway',40.713982,-73.9942284,4.5,32,10002
F2KRHRtnIAZJezs9UC2u6w,Chinese,Chelsea Golden Wok,'209 8th Ave',40.74401,-73.999824,3.0,50,10011
hQ1WItXONlYKd3yzDUPBYQ,Chinese,Kungfu Kitchen,'805 8AVE',40.7614,-73.98698,3.5,55,10019
SMImQM_JfZkIZwflTgOAoQ,Chinese,Yi Ji Shi Mo Noodle Corp,'88 Elizabeth St',40.71824,-73.99583,4.5,43,10013
_fZQDgmasvWBtCTj9583lg,Chinese,Wok Express,'2133 3rd Ave',40.798202,-73.939417,4.0,12,10035
iKW9zBGWfE9CM6MfK0UtjA,Chinese,Fong On,'81 Division St',40.71417,-73.9937,5.0,25,10002
7hyQqnnAisSL-nfIWCPziQ,Chinese,Chop Shop,'254 10th Ave',40.7486687,-74.0031128,3.5,230,10001
vQe7_ZW_jBSWKtgSiXGIOA,Chinese,Soup Dumpling Plus,'1550 Lemoine Ave',40.84757,-73.9706099,4.5,752,07024
rKeLuHDI3PQZsPSVCEMHtw,Chinese,Wondee Siam,'792 9th Ave',40.76495,-73.98747,4.0,966,10019
ev6e12vhY_0y4qE1cRhv0A,Chinese,Udon West Midtown,'150 E 46th St',40.7535446865563,-73.9735724478504,4.0,988,10017
2KDvMziRqVxdbgMMO8QExw,Chinese,Fu Run Dong Bei,'40-09 Prince St',40.758782,-73.831712,4.0,454,11354
AeNU0DYNtYDVPGnWAIh-0Q,Chinese,Wok To Walk,'570 8th Ave',40.7547179,-73.991281,3.5,383,10018
dSaMEWm0EQTG4TOeUetU5w,Chinese,Jian Bing Man,'11 W 32nd St',40.74761,-73.98631,3.0,142,10001
2VQDEQuK3xLFNktPBIpmuQ,Chinese,New Aroma Chinese Restaurant,'465 W 125th St',40.8132171630859,-73.9557037353516,3.5,29,10027
rJeh77RIvtmISisvVoy6TA,Chinese,Northern Tiger,'225 Liberty St',40.7126462901984,-74.0160110541061,3.0,145,10281
EbX_9tqAJs4gW51gZpOB7g,Chinese,Rasa,'25 W 8th St',40.7327654,-73.9975674,4.0,668,10011
pq7EMUOLCbQdKQ7PWL2bZA,Chinese,Num Pang Kitchen,'133 West 38th St',40.752822411185,-73.9870070646821,4.0,47,10018
L9N9O2u_M9Daby9_myK4Yg,Chinese,Mao’s Bao,'4059 High Line',40.7480714928872,-74.004706248683,3.5,9,10011
58jCXglRFRn6qwZ_IxYb6A,Chinese,Maison Bangkok,'355 E 78th St',40.7719298818515,-73.9535799622536,4.5,69,10075
gNS0joGKALsNXFqKmZuurg,Chinese,Ocean Dragon,'877 10th Ave',40.7694396972656,-73.9886703491211,3.0,72,10019
DNSFvZtdsqkaidmFSpm-Jw,Chinese,SOBA AZUMA,'251 W 55th St',40.76526,-73.9832,4.0,244,10019
dP6SmZ5E5Nj64-3zZMjGSg,Chinese,New Wong Asian Food,'1217 1st Ave',40.7638749,-73.9590615,2.5,64,10065
etU9gCufydWxkm44Y_esyA,Chinese,Szechun Express,'639 Palisade Ave',40.8243995817555,-73.984444908711,4.0,43,07010
ezh0BG1qWKKLJa99gb-XzQ,Chinese,Spice Spirit,'900 Bergen Ave',40.7299773848248,-74.0650781984882,4.5,43,07306
8cyRl5HIQzbkYD7orq223g,Chinese,SHI,'4720 Center Blvd',40.745979,-73.957094,3.5,788,11109
5-cv4xv4IBao7N1LSH6tHA,Chinese,Der Krung Thai Cuisine,'860 9th Ave',40.7670715,-73.9861371779099,4.0,208,10019
kHlYnhMOoMBbe3VCZflpKQ,Chinese,Spy C Cuisine,'72-06 Austin',40.71903,-73.84249,4.0,154,11375
